IP,Time,URL,Staus
10.128.2.1,[29/Jan/2018:20:20:25,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:25,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:25,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:25,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:25,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:25,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:25,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:25,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:25,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:26,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:26,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:26,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:26,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:26,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:26,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:26,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:26,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:26,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:28,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:28,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:29,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:29,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:29,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:29,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:29,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:29,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:29,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:29,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:29,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:29,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:30,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:30,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:30,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:30,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:30,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:30,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:30,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:30,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:30,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:30,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:31,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:31,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:31,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:31,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:31,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:31,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:31,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:32,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:32,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:32,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:32,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:32,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:32,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:32,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:33,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:33,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:33,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:33,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:33,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:33,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:34,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:34,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:34,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:34,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:34,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:34,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:34,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:34,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:34,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:34,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:34,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:34,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:34,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:34,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:35,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:35,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:35,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:35,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:36,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:36,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:36,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:36,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:36,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:37,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:37,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:37,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:38,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:38,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:38,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:38,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:38,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:39,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:39,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:39,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:39,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:39,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:39,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:39,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:39,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:39,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:39,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:39,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:39,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:39,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:40,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:40,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:40,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:40,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:41,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:41,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:41,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:41,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:41,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:41,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:41,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:41,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:42,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:42,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:42,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:42,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:42,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:42,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:42,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:42,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:43,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:44,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:44,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:44,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:44,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:44,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:45,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:45,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:45,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:45,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:45,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:45,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:45,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:45,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:45,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:46,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:46,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:46,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:46,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:46,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:46,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:46,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:46,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:46,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:46,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:47,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:47,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:47,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:47,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:47,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:47,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:47,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:47,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:47,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:47,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:48,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:48,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:48,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:50,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:50,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:50,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:50,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:50,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:50,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:50,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:50,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:50,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:51,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:51,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:51,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:51,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:51,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:51,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:51,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:51,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:51,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:51,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:51,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:51,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:52,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:52,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:52,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:52,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:52,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:52,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:52,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:52,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:53,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:53,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:53,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:54,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:55,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:55,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:55,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:55,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:55,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:56,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:56,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:20:56,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:56,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:56,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:56,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:56,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:56,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:20:57,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:57,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:57,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:20:57,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:57,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:57,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:20:57,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:20:57,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:58,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:58,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:20:59,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:21:00,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:21:00,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:21:00,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:21:01,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:21:01,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:01,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:21:01,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:21:01,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:21:02,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:21:02,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:21:02,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:21:05,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:21:08,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:21:08,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:21:09,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:21:24,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:21:24,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:21:24,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:21:24,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:24,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:21:24,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:25,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:21:25,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:25,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:21:25,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:26,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:21:26,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:27,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:21:27,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:21:27,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:21:27,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:27,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:21:28,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:21:29,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:21:29,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:21:29,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:21:29,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:21:29,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:29,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:29,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:21:29,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:21:31,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:21:31,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:21:31,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:21:31,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:21:32,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:21:32,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:33,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:21:33,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:21:34,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:21:34,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:21:34,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:21:34,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:21:34,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:34,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:21:34,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:21:35,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:21:36,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:21:36,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:21:37,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:21:38,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:21:38,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:21:38,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:38,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:21:38,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:21:39,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:21:39,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:21:40,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:40,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:40,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:21:40,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:21:40,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:40,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:21:41,GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:21:41,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:41,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:21:42,GET /login.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:21:42,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:21:43,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:45,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:21:45,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:46,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:21:46,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:21:46,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:46,GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:21:46,GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:21:47,GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:21:47,GET /home.php HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:21:47,GET /home.php HTTP/1.1,302
